array,artifact,bytes_uncompressed,description,dtype,elements,maximum,minimum,nonfinite_count,shape
left,bases/block_00_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.5694891214370728,-0.7319705486297607,0,2560x64
singular_values,bases/block_57_v.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,9.187742233276367,4.169926643371582,0,64
right,bases/block_57_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.22942620515823364,-0.14663569629192352,0,2560x64
left,bases/block_57_value.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.08770980685949326,-0.07099656015634537,0,6912x64
singular_values,bases/block_57_value.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,9.175104141235352,5.812565326690674,0,64
right,bases/block_57_value.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.08250842243432999,-0.0875597819685936,0,2560x64
left,bases/block_58_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1588047444820404,-0.14827217161655426,0,2560x64
singular_values,bases/block_58_down.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,13.600820541381836,5.378820896148682,0,64
right,bases/block_58_down.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.09565082937479019,-0.09008641541004181,0,6912x64
left,bases/block_58_gate.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.08458608388900757,-0.06380610913038254,0,6912x64
singular_values,bases/block_58_gate.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,26.834470748901367,6.1781535148620605,0,64
right,bases/block_58_gate.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.14127270877361298,-0.10747238248586655,0,2560x64
left,bases/block_58_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.3660661578178406,-0.3826681077480316,0,2560x64
singular_values,bases/block_58_k.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,12.723921775817871,3.875467300415039,0,64
right,bases/block_58_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.23239244520664215,-0.21886694431304932,0,2560x64
left,bases/block_58_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.2150656282901764,-0.5656029582023621,0,2560x64
singular_values,bases/block_58_o.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,8.878777503967285,3.873713970184326,0,64
right,bases/block_58_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1632574498653412,-0.19016748666763306,0,2560x64
left,bases/block_58_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.2444981187582016,-0.24337711930274963,0,2560x64
singular_values,bases/block_58_q.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,18.413843154907227,3.911919593811035,0,64
right,bases/block_58_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.14057663083076477,-0.18108516931533813,0,2560x64
left,bases/block_58_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.16133925318717957,-0.15961427986621857,0,2560x64
singular_values,bases/block_58_v.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,9.77368450164795,4.162246227264404,0,64
right,bases/block_58_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.24505765736103058,-0.20582199096679688,0,2560x64
left,bases/block_58_value.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.08937978744506836,-0.09516703337430954,0,6912x64
singular_values,bases/block_58_value.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,8.272459983825684,5.688819408416748,0,64
right,bases/block_58_value.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.08537536859512329,-0.09699678421020508,0,2560x64
left,bases/block_59_down.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.3155335783958435,-0.3243093490600586,0,2560x64
singular_values,bases/block_59_down.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,14.447000503540039,5.42754602432251,0,64
right,bases/block_59_down.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.16837970912456512,-0.12493038177490234,0,6912x64
left,bases/block_59_gate.npz,1769472,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,442368,0.058259639889001846,-0.06260131299495697,0,6912x64
singular_values,bases/block_59_gate.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,25.23983383178711,6.173237323760986,0,64
right,bases/block_59_gate.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.1352757066488266,-0.08836954087018967,0,2560x64
left,bases/block_59_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.34979483485221863,-0.2969217300415039,0,2560x64
singular_values,bases/block_59_k.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,15.226655006408691,3.869656801223755,0,64
right,bases/block_59_k.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.21363908052444458,-0.2397066354751587,0,2560x64
left,bases/block_59_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.4700920283794403,-0.6456311941146851,0,2560x64
singular_values,bases/block_59_o.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,11.658467292785645,4.10849666595459,0,64
right,bases/block_59_o.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.20017343759536743,-0.19101642072200775,0,2560x64
left,bases/block_59_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.4665897488594055,-0.4962320327758789,0,2560x64
singular_values,bases/block_59_q.npz,256,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,64,18.415918350219727,3.8971757888793945,0,64
right,bases/block_59_q.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.16269776225090027,-0.13174933195114136,0,2560x64
left,bases/block_59_v.npz,655360,Machine-readable analysis field; definition follows the literal field name and source table grain.,float32,163840,0.16423484683036804,-0.14959436655044556,0,2560x64
